"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"22472",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22473",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22474",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22475",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22476",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22477",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22478",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22479",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22480",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22481",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22482",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22483",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22484",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22485",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22486",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22487",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22488",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22489",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22490",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22491",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22492",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22493",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22494",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22495",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22496",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22497",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22498",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22499",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22500",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22501",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22502",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22503",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22504",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22505",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22506",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22507",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22508",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22509",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22510",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22511",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22512",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22513",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22514",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22515",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22516",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22517",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22518",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22519",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22520",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22521",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22522",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22523",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22524",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22525",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22526",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22527",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22528",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22529",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22530",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22531",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22532",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22533",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22534",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22535",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22536",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22537",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22538",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22539",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22540",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22541",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22542",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22543",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22544",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22545",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22546",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22547",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22548",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22549",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22550",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22551",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22552",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22553",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22554",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22555",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22556",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22557",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22558",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22559",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22560",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22561",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22562",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22563",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22564",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22565",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22566",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22567",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22568",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22569",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22570",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22571",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22572",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22573",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22574",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22575",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22576",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22577",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22578",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22579",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22580",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22581",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22582",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22583",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22584",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22585",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22586",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22587",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22588",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22589",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22590",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22591",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22592",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22593",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22594",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22595",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22596",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22597",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22598",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22599",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22600",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22601",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22602",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22603",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22604",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22605",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22606",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22607",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22608",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22609",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22610",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22611",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22612",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22613",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22614",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22615",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22616",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22617",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22618",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22619",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22620",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22621",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22622",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22623",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22624",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22625",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22626",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22627",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22628",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22629",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22630",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22631",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22632",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22633",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22634",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22635",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22636",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22637",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22638",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22639",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22640",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22641",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22642",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22643",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22644",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22645",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22646",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22647",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22648",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22649",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22650",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22651",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22652",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22653",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22654",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22655",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22656",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22657",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22658",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22659",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22660",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22661",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22662",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22663",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22664",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22665",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22666",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22667",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22668",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22669",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22670",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22671",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22672",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22673",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22674",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22675",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22676",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22677",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22678",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22679",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22680",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22681",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22682",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22683",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22684",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22685",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22686",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22687",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22688",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22689",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22690",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22691",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22692",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22693",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22694",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22695",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22696",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22697",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22698",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22699",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22700",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22701",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22702",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22703",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22704",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
"22705",NA,"","","",NA,NA,NA,"","","",NA,NA,NA,NA,"","",NA,NA,"","",NA,0,NA,NA
